symbol,isin,company_name,series,sector,industry,listing_date,delisting_date,active,updated_at,market_cap_cr,market_cap_as_of,market_cap_source
MOL,INE0CT101020,Meghmani Organics Limited,EQ,,,18-AUG-2021,,1,2026-08-18 18:00:24,1601.5099648799999,2026-08-17,CALCULATED_QUARTERLY_SHARES
MOLBIO,INE869T01028,Molbio Diagnostics Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
MOLDTECH,INE835B01035,Mold-Tek Technologies Limited,BE,,,07-JUL-2016,,1,2026-08-18 18:00:24,553.3108077210001,2026-08-10,CALCULATED_QUARTERLY_SHARES
MOLDTKPAC,INE893J01029,Mold-Tek Packaging Limited,EQ,,,23-FEB-2015,,1,2026-08-18 18:00:24,2260.2429210399996,2026-08-17,CALCULATED_QUARTERLY_SHARES
MONARCH,INE903D01011,Monarch Networth Capital Limited,EQ,,,06-JAN-2022,,1,2026-08-18 18:00:24,3085.467897035,2026-08-17,CALCULATED_QUARTERLY_SHARES
MONEYBOXX,INE296Q01012,Moneyboxx Finance Limited,EQ,,,15-OCT-2025,,1,2026-08-18 18:00:24,399.267312577,2026-08-17,CALCULATED_QUARTERLY_SHARES
MONTECARLO,INE950M01013,Monte Carlo Fashions Limited,EQ,,,19-DEC-2014,,1,2026-08-18 18:00:24,1086.9798086,2026-08-17,CALCULATED_QUARTERLY_SHARES
MOREPENLAB,INE083A01026,Morepen Laboratories Limited,EQ,,,24-NOV-1999,,1,2026-08-18 18:00:24,4922.377570889999,2026-08-17,CALCULATED_QUARTERLY_SHARES
MOSCHIP,INE935B01025,Moschip Technologies Limited,EQ,,,05-FEB-2025,,1,2026-08-18 18:00:24,4117.252656328,2026-08-17,CALCULATED_QUARTERLY_SHARES
MOTHERSON,INE775A01035,Samvardhana Motherson International Limited,EQ,,,14-AUG-1996,,1,2026-08-18 18:00:24,177369.49053183603,2026-08-17,CALCULATED_QUARTERLY_SHARES
MOTILALOFS,INE338I01027,Motilal Oswal Financial Services Limited,EQ,,,11-SEP-2007,,1,2026-08-18 18:00:24,57508.5868025,2026-08-17,CALCULATED_QUARTERLY_SHARES
MOTISONS,INE0FRK01020,Motisons Jewellers Limited,EQ,,,26-DEC-2023,,1,2026-08-18 18:00:24,1881.4539565779999,2026-08-17,CALCULATED_QUARTERLY_SHARES
MOTOGENFIN,INE861B01023,The Motor & General Finance Limited,BE,,,08-FEB-1995,,1,2026-08-18 18:00:24,99.795394455,2026-06-02,CALCULATED_QUARTERLY_SHARES
MPDL,INE493H01014,MPDL Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
MPHASIS,INE356A01018,MphasiS Limited,EQ,,,04-JUN-2004,,1,2026-08-18 18:00:24,47914.899012,2026-08-17,CALCULATED_QUARTERLY_SHARES
MPSLTD,INE943D01017,MPS Limited,EQ,,,21-JAN-2002,,1,2026-08-18 18:00:24,4815.15113104,2026-08-17,CALCULATED_QUARTERLY_SHARES
MRF,INE883A01011,MRF Limited,EQ,,,18-SEP-1996,,1,2026-08-18 18:00:24,56404.4919915,2026-08-17,CALCULATED_QUARTERLY_SHARES
MRPL,INE103A01014,Mangalore Refinery and Petrochemicals Limited,EQ,,,07-JAN-2005,,1,2026-08-18 18:00:24,31048.39964169,2026-08-17,CALCULATED_QUARTERLY_SHARES
MSL,INE829S01016,Mangalam Seeds Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
MSPL,INE752G01015,MSP Steel & Power Limited,EQ,,,18-JUL-2005,,1,2026-08-18 18:00:24,1953.7237029419998,2026-08-17,CALCULATED_QUARTERLY_SHARES
MSTCLTD,INE255X01014,Mstc Limited,EQ,,,29-MAR-2019,,1,2026-08-18 18:00:24,4598.20518856,2026-08-17,CALCULATED_QUARTERLY_SHARES
MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,EQ,,,28-MAR-2022,,1,2026-08-18 18:00:24,26744.034533365,2026-08-17,CALCULATED_QUARTERLY_SHARES
MTARTECH,INE864I01014,Mtar Technologies Limited,BE,,,15-MAR-2021,,1,2026-08-18 18:00:24,23918.1526122,2026-06-24,CALCULATED_QUARTERLY_SHARES
MTEDUCARE,INE472M01018,MT Educare Limited,BE,,,12-APR-2012,,1,2026-08-18 18:00:04,,,
MTNL,INE153A01019,Mahanagar Telephone Nigam Limited,EQ,,,17-FEB-1999,,1,2026-08-18 18:00:24,1706.058005492,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUFIN,INE08KJ01020,Mufin Green Finance Limited,EQ,,,06-NOV-2023,,1,2026-08-18 18:00:24,2692.571496636,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUFTI,INE220Q01020,Credo Brands Marketing Limited,EQ,,,27-DEC-2023,,1,2026-08-18 18:00:24,504.91464830099994,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUKANDLTD,INE304A01026,Mukand Limited,EQ,,,23-FEB-2004,,1,2026-08-18 18:00:24,1954.6904307060001,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUKESHB,INE596B01017,Mukesh Babu Financial Services Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
MUKKA,INE0CG401037,Mukka Proteins Limited,EQ,,,07-MAR-2024,,1,2026-08-18 18:00:24,825.9375426610001,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUKTAARTS,INE374B01019,Mukta Arts Limited,BE,,,12-SEP-2000,,1,2026-08-18 18:00:24,138.915432653,2026-06-23,CALCULATED_QUARTERLY_SHARES
MUNJALAU,INE672B01032,Munjal Auto Industries Limited,EQ,,,19-JUL-2006,,1,2026-08-18 18:00:24,1197.14319286,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUNJALSHOW,INE577A01027,Munjal Showa Limited,EQ,,,12-MAY-2003,,1,2026-08-18 18:00:24,546.399271242,2026-08-17,CALCULATED_QUARTERLY_SHARES
MURUDCERA,INE692B01014,Murudeshwar Ceramics Limited,EQ,,,28-MAY-2004,,1,2026-08-18 18:00:24,184.594085549,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUTHOOTCAP,INE296G01013,Muthoot Capital Services Limited,EQ,,,24-AUG-2015,,1,2026-08-18 18:00:24,425.472177027,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUTHOOTFIN,INE414G01012,Muthoot Finance Limited,EQ,,,06-MAY-2011,,1,2026-08-18 18:00:24,115958.94948425,2026-08-17,CALCULATED_QUARTERLY_SHARES
MUTHOOTMF,INE046W01019,Muthoot Microfin Limited,EQ,,,26-DEC-2023,,1,2026-08-18 18:00:24,3548.0513628559997,2026-08-17,CALCULATED_QUARTERLY_SHARES
MVELECTRO,INE0OWZ01020,MV Electrosystems Limited,EQ,,,06-AUG-2026,,1,2026-08-18 18:00:04,,,
MVGJL,INE0KNT01012,Manoj Vaibhav Gems N Jewellers Limited,EQ,,,03-OCT-2023,,1,2026-08-18 18:00:24,745.6280068799999,2026-08-17,CALCULATED_QUARTERLY_SHARES
MWL,INE0JYY01029,Mangalam Worldwide Limited,EQ,,,18-SEP-2025,,1,2026-08-18 18:00:24,121.50869331499999,2026-08-17,CALCULATED_QUARTERLY_SHARES
MYSORPETRO,INE741A01011,Mysore Petro Chemicals Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
NACLIND,INE295D01020,NACL Industries Limited,EQ,,,07-APR-2017,,1,2026-08-18 18:00:24,4062.6399099,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAGREEKCAP,INE245I01016,Nagreeka Capital & Infrastructure Limited,EQ,,,18-SEP-2007,,1,2026-08-18 18:00:24,29.64678455,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAGREEKEXP,INE123B01028,Nagreeka Exports Limited,EQ,,,18-JUN-2007,,1,2026-08-18 18:00:24,75.80560530800001,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAHARCAP,INE049I01012,Nahar Capital and Financial Services Limited,EQ,,,11-MAR-2008,,1,2026-08-18 18:00:24,428.069227344,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAHARINDUS,INE289A01011,Nahar Industrial Enterprises Limited,EQ,,,15-DEC-2005,,1,2026-08-18 18:00:24,507.170327542,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAHARPOLY,INE308A01027,Nahar Poly Films Limited,EQ,,,23-MAR-2007,,1,2026-08-18 18:00:24,584.3426368150001,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAHARSPING,INE290A01027,Nahar Spinning Mills Limited,EQ,,,23-MAR-2007,,1,2026-08-18 18:00:24,1070.04107316,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAM-INDIA,INE298J01013,Nippon Life India Asset Management Limited,EQ,,,06-NOV-2017,,1,2026-08-18 18:00:24,76890.40254192,2026-08-17,CALCULATED_QUARTERLY_SHARES
NARMADA,INE117Z01029,Narmada Agrobase Limited,EQ,,,27-OCT-2022,,1,2026-08-18 18:00:24,109.62716908499999,2026-08-17,CALCULATED_QUARTERLY_SHARES
NATCAPSUQ,INE936B01015,Natural Capsules Limited,EQ,,,14-FEB-2025,,1,2026-08-18 18:00:24,154.862658125,2026-08-17,CALCULATED_QUARTERLY_SHARES
NATCOPHARM,INE987B01026,Natco Pharma Limited,EQ,,,27-DEC-1995,,1,2026-08-18 18:00:24,15937.021297919999,2026-08-17,CALCULATED_QUARTERLY_SHARES
NATHBIOGEN,INE448G01010,Nath Bio-Genes (India) Limited,EQ,,,28-JAN-2014,,1,2026-08-18 18:00:24,293.447546254,2026-08-17,CALCULATED_QUARTERLY_SHARES
NATIONALUM,INE139A01034,National Aluminium Company Limited,EQ,,,28-APR-1999,,1,2026-08-18 18:00:24,71176.26391667001,2026-08-17,CALCULATED_QUARTERLY_SHARES
NATIONSTD,INE166R01015,National Standard (India) Limited,EQ,,,20-APR-2026,,1,2026-08-18 18:00:04,,,
NAUKRI,INE663F01032,Info Edge (India) Limited,EQ,,,21-NOV-2006,,1,2026-08-18 18:00:24,87917.7410827,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAVA,INE725A01030,NAVA LIMITED,EQ,,,03-APR-1996,,1,2026-08-18 18:00:24,15852.915483404999,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAVINFLUOR,INE048G01026,Navin Fluorine International Limited,EQ,,,01-JUN-2007,,1,2026-08-18 18:00:24,41813.6787783,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAVKARCORP,INE278M01019,Navkar Corporation Limited,EQ,,,09-SEP-2015,,1,2026-08-18 18:00:24,1488.492982119,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAVKARURB,INE268H01044,Navkar Urbanstructure Limited,BE,,,17-JAN-2025,,1,2026-08-18 18:00:24,124.552545,2026-06-17,CALCULATED_QUARTERLY_SHARES
NAVNETEDUL,INE060A01024,Navneet Education Limited,EQ,,,08-FEB-1995,,1,2026-08-18 18:00:24,2976.066870658,2026-08-17,CALCULATED_QUARTERLY_SHARES
NAZARA,INE418L01047,Nazara Technologies Limited,EQ,,,30-MAR-2021,,1,2026-08-18 18:00:24,13468.980856050002,2026-08-17,CALCULATED_QUARTERLY_SHARES
NBCC,INE095N01031,NBCC (India) Limited,EQ,,,12-APR-2012,,1,2026-08-18 18:00:24,24234.2243488,2026-08-17,CALCULATED_QUARTERLY_SHARES
NBIFIN,INE365I01020,N. B. I. Industrial Finance Company Limited,EQ,,,23-NOV-2016,,1,2026-08-18 18:00:24,609.90684,2026-08-17,CALCULATED_QUARTERLY_SHARES
NCC,INE868B01028,NCC Limited,EQ,,,14-OCT-2003,,1,2026-08-18 18:00:24,8753.4197548,2026-08-17,CALCULATED_QUARTERLY_SHARES
NCLIND,INE732C01016,NCL Industries Limited,EQ,,,03-APR-2007,,1,2026-08-18 18:00:24,778.113083346,2026-08-17,CALCULATED_QUARTERLY_SHARES
NDGL,INE756C01015,Naga Dhunseri Group Limited,EQ,,,29-AUG-2016,,1,2026-08-18 18:00:24,287.88007545,2026-08-17,CALCULATED_QUARTERLY_SHARES
NDL,INE875G01048,Nandan Denim Limited,EQ,,,23-MAR-2012,,1,2026-08-18 18:00:24,335.87637443200003,2026-08-17,CALCULATED_QUARTERLY_SHARES
NDLVENTURE,INE353A01023,NDL Ventures Limited,EQ,,,24-APR-2007,,1,2026-08-18 18:00:24,416.022677284,2026-08-17,CALCULATED_QUARTERLY_SHARES
NDRAUTO,INE07OG01012,Ndr Auto Components Limited,EQ,,,30-JUL-2020,,1,2026-08-18 18:00:24,1911.396429855,2026-08-17,CALCULATED_QUARTERLY_SHARES
NDTV,INE155G01029,New Delhi Television Limited,EQ,,,19-MAY-2004,,1,2026-08-18 18:00:24,861.344227634,2026-08-17,CALCULATED_QUARTERLY_SHARES
NEAGI,INE605D01012,Neelamalai Agro Industries Limited,EQ,,,20-APR-2026,,1,2026-08-18 18:00:04,,,
NECCLTD,INE553C01016,North Eastern Carrying Corporation Limited,BE,,,02-MAR-2016,,1,2026-08-18 18:00:24,178.811903039,2026-07-02,CALCULATED_QUARTERLY_SHARES
NECLIFE,INE023H01027,Nectar Lifesciences Limited,EQ,,,18-JUL-2005,,1,2026-08-18 18:00:24,218.15845066300002,2026-08-17,CALCULATED_QUARTERLY_SHARES
NELCAST,INE189I01024,Nelcast Limited,EQ,,,27-JUN-2007,,1,2026-08-18 18:00:24,1017.3483206280001,2026-08-17,CALCULATED_QUARTERLY_SHARES
NELCO,INE045B01015,NELCO Limited,EQ,,,28-MAY-2003,,1,2026-08-18 18:00:24,2467.6380015,2026-08-17,CALCULATED_QUARTERLY_SHARES
NEOGEN,INE136S01016,Neogen Chemicals Limited,EQ,,,08-MAY-2019,,1,2026-08-18 18:00:24,6215.7912293399995,2026-08-17,CALCULATED_QUARTERLY_SHARES
NEPHROPLUS,INE428V01029,Nephrocare Health Services Limited,EQ,,,17-DEC-2025,,1,2026-08-18 18:00:24,6970.678404689999,2026-08-17,CALCULATED_QUARTERLY_SHARES
NESCO,INE317F01035,Nesco Limited,EQ,,,08-APR-2008,,1,2026-08-18 18:00:24,7371.77622895,2026-08-17,CALCULATED_QUARTERLY_SHARES
NESTLEIND,INE239A01024,Nestle India Limited,EQ,,,01-AUG-2023,,1,2026-08-18 18:00:24,283483.639698,2026-08-17,CALCULATED_QUARTERLY_SHARES
NETWEB,INE0NT901020,Netweb Technologies India Limited,EQ,,,27-JUL-2023,,1,2026-08-18 18:00:24,29681.841354519995,2026-08-17,CALCULATED_QUARTERLY_SHARES
NETWORK18,INE870H01013,Network18 Media & Investments Limited,EQ,,,02-FEB-2007,,1,2026-08-18 18:00:24,4464.166124025,2026-08-17,CALCULATED_QUARTERLY_SHARES
NEUEON,INE333I01044,Neueon Corporation Limited,BE,,,11-SEP-2013,,1,2026-08-18 18:00:04,,,
NEULANDLAB,INE794A01010,Neuland Laboratories Limited,EQ,,,13-OCT-2008,,1,2026-08-18 18:00:24,30354.8010084,2026-08-17,CALCULATED_QUARTERLY_SHARES
NEWGEN,INE619B01017,Newgen Software Technologies Limited,EQ,,,29-JAN-2018,,1,2026-08-18 18:00:24,7622.1270257,2026-08-17,CALCULATED_QUARTERLY_SHARES
NEXTMEDIA,INE747B01016,Next Mediaworks Limited,EQ,,,04-APR-2001,,1,2026-08-18 18:00:24,26.154248451,2026-08-17,CALCULATED_QUARTERLY_SHARES
NFL,INE870D01012,National Fertilizers Limited,EQ,,,28-DEC-2006,,1,2026-08-18 18:00:24,3509.774155314,2026-08-17,CALCULATED_QUARTERLY_SHARES
NGIL,INE236Y01012,Nakoda Group of Industries Limited,BE,,,20-AUG-2021,,1,2026-08-18 18:00:24,68.876352006,2026-05-18,CALCULATED_QUARTERLY_SHARES
NGLFINE,INE887E01022,NGL Fine-Chem Limited,EQ,,,08-JUL-2022,,1,2026-08-18 18:00:24,1796.8953178,2026-08-17,CALCULATED_QUARTERLY_SHARES
NH,INE410P01011,Narayana Hrudayalaya Ltd.,EQ,,,06-JAN-2016,,1,2026-08-18 18:00:24,37370.16165675,2026-08-17,CALCULATED_QUARTERLY_SHARES
NHPC,INE848E01016,NHPC Limited,EQ,,,01-SEP-2009,,1,2026-08-18 18:00:24,76940.6216245,2026-08-17,CALCULATED_QUARTERLY_SHARES
NIACL,INE470Y01017,The New India Assurance Company Limited,EQ,,,13-NOV-2017,,1,2026-08-18 18:00:24,30262.7715373,2026-08-17,CALCULATED_QUARTERLY_SHARES
NIBE,INE149O01018,NIBE Limited,EQ,,,07-FEB-2025,,1,2026-08-18 18:00:24,2230.5395058,2026-08-17,CALCULATED_QUARTERLY_SHARES
NIBL,INE047O01014,NRB Industrial Bearings Limited,EQ,,,09-APR-2013,,1,2026-08-18 18:00:24,79.281335464,2026-08-17,CALCULATED_QUARTERLY_SHARES
NICCOPAR,INE653C01022,Nicco Parks & Resorts Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
NIITLTD,INE161A01038,NIIT Limited,EQ,,,16-AUG-2004,,1,2026-08-18 18:00:24,1306.803439394,2026-08-17,CALCULATED_QUARTERLY_SHARES
NIITMTS,INE342G01023,NIIT Learning Systems Limited,EQ,,,08-AUG-2023,,1,2026-08-18 18:00:24,3294.2357518649997,2026-08-17,CALCULATED_QUARTERLY_SHARES
NILAINFRA,INE937C01029,Nila Infrastructures Limited,EQ,,,21-MAY-2015,,1,2026-08-18 18:00:24,276.519032712,2026-08-17,CALCULATED_QUARTERLY_SHARES
NILASPACES,INE00S901012,Nila Spaces Limited,EQ,,,28-DEC-2018,,1,2026-08-18 18:00:24,506.9515599719999,2026-08-17,CALCULATED_QUARTERLY_SHARES
NILE,INE445D01013,Nile Limited,EQ,,,20-APR-2026,,1,2026-08-18 18:00:04,,,
NILKAMAL,INE310A01015,Nilkamal Limited,EQ,,,01-NOV-1995,,1,2026-08-18 18:00:24,2700.9906,2026-08-17,CALCULATED_QUARTERLY_SHARES
NIMBSPROJ,INE875B01015,Nimbus Projects Limited,EQ,,,06-APR-2026,,1,2026-08-18 18:00:24,355.4717344,2026-08-17,CALCULATED_QUARTERLY_SHARES
NINSYS,INE395U01014,NINtec Systems Limited,EQ,,,21-FEB-2023,,1,2026-08-18 18:00:24,1366.04035796,2026-08-17,CALCULATED_QUARTERLY_SHARES
NIPPOBATRY,INE567A01028,Indo-National Limited,EQ,,,06-OCT-1999,,1,2026-08-18 18:00:24,248.48089714,2026-08-17,CALCULATED_QUARTERLY_SHARES
NIRAJ,INE368I01016,Niraj Cement Structurals Limited,EQ,,,01-OCT-2020,,1,2026-08-18 18:00:24,170.818871722,2026-08-17,CALCULATED_QUARTERLY_SHARES
NIRAJISPAT,INE326T01011,Niraj Ispat Industries Limited,EQ,,,27-OCT-2016,,1,2026-08-18 18:00:24,12.6594092,2026-08-13,CALCULATED_QUARTERLY_SHARES
NIRLON,INE910A01012,Nirlon Limited,EQ,,,20-APR-2026,,1,2026-08-18 18:00:04,,,
NITCO,INE858F01012,Nitco Limited,EQ,,,21-MAR-2006,,1,2026-08-18 18:00:24,2337.822297454,2026-08-17,CALCULATED_QUARTERLY_SHARES
NITINSPIN,INE229H01012,Nitin Spinners Limited,EQ,,,02-FEB-2006,,1,2026-08-18 18:00:24,3113.14717075,2026-08-17,CALCULATED_QUARTERLY_SHARES
NITIRAJ,INE439T01012,Nitiraj Engineers Limited,EQ,,,22-APR-2021,,1,2026-08-18 18:00:24,208.320322133,2026-08-17,CALCULATED_QUARTERLY_SHARES
NITTAGELA,INE265B01019,Nitta Gelatin India Limited,EQ,,,20-APR-2026,,1,2026-08-18 18:00:04,,,
NIVABUPA,INE995S01015,Niva Bupa Health Insurance Company Limited,EQ,,,14-NOV-2024,,1,2026-08-18 18:00:24,15295.972650704998,2026-08-17,CALCULATED_QUARTERLY_SHARES
NKIND,INE542C01019,NK Industries Limited,EQ,,,07-JUL-1995,,1,2026-08-18 18:00:24,36.356365190000005,2026-08-17,CALCULATED_QUARTERLY_SHARES
NLCINDIA,INE589A01014,NLC India Limited,EQ,,,23-AUG-2000,,1,2026-08-18 18:00:24,38502.64141182,2026-08-17,CALCULATED_QUARTERLY_SHARES
NMDC,INE584A01023,NMDC Limited,EQ,,,03-MAR-2008,,1,2026-08-18 18:00:24,75175.03059345,2026-08-17,CALCULATED_QUARTERLY_SHARES
NOCIL,INE163A01018,NOCIL Limited,EQ,,,17-JAN-1996,,1,2026-08-18 18:00:24,2734.538137758,2026-08-17,CALCULATED_QUARTERLY_SHARES
NOIDATOLL,INE781B01015,Noida Toll Bridge Company Limited,BE,,,06-DEC-2002,,1,2026-08-18 18:00:24,133.48926821700002,2026-05-22,CALCULATED_QUARTERLY_SHARES
NORBTEAEXP,INE369C01017,Norben Tea & Exports Limited,EQ,,,26-JUN-1996,,1,2026-08-18 18:00:24,102.849499974,2026-08-17,CALCULATED_QUARTERLY_SHARES
NORTHARC,INE850M01015,Northern Arc Capital Limited,EQ,,,24-SEP-2024,,1,2026-08-18 18:00:24,4504.13689125,2026-08-17,CALCULATED_QUARTERLY_SHARES
NOVAAGRI,INE02H701025,Nova Agritech Limited,BE,,,31-JAN-2024,,1,2026-08-18 18:00:24,254.81358286199998,2026-06-11,CALCULATED_QUARTERLY_SHARES
NOVARTIND,INE234A01025,Novartis India Limited,EQ,,,20-APR-2026,,1,2026-08-18 18:00:04,,,
NPST,INE0FFK01017,Network People Services Technologies Limited,EQ,,,30-APR-2025,,1,2026-08-18 18:00:24,3385.6346576,2026-08-17,CALCULATED_QUARTERLY_SHARES
NRAIL,INE740D01017,N R Agarwal Industries Limited,EQ,,,05-APR-2017,,1,2026-08-18 18:00:24,867.7816263699999,2026-08-17,CALCULATED_QUARTERLY_SHARES
NRBBEARING,INE349A01021,NRB Bearing Limited,EQ,,,08-MAR-2000,,1,2026-08-18 18:00:24,4691.28035754,2026-08-17,CALCULATED_QUARTERLY_SHARES
NRL,INE0JM501013,Nupur Recyclers Limited,BE,,,12-JAN-2023,,1,2026-08-18 18:00:24,529.173263294,2026-06-17,CALCULATED_QUARTERLY_SHARES
NSIL,INE023A01030,Nalwa Sons Investments Limited,EQ,,,17-NOV-2003,,1,2026-08-18 18:00:24,2852.8952375,2026-08-17,CALCULATED_QUARTERLY_SHARES
NSLNISP,INE0NNS01018,NMDC Steel Limited,EQ,,,20-FEB-2023,,1,2026-08-18 18:00:24,12239.022524687998,2026-08-17,CALCULATED_QUARTERLY_SHARES
NTCIND,INE920C01017,NTC Industries Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
NTPC,INE733E01010,NTPC Limited,EQ,,,05-NOV-2004,,1,2026-08-18 18:00:24,326800.7214545,2026-08-17,CALCULATED_QUARTERLY_SHARES
NTPCGREEN,INE0ONG01011,NTPC Green Energy Limited,EQ,,,27-NOV-2024,,1,2026-08-18 18:00:24,77637.344115272,2026-08-17,CALCULATED_QUARTERLY_SHARES
NUCLEUS,INE096B01018,Nucleus Software Exports Limited,EQ,,,19-DEC-2002,,1,2026-08-18 18:00:24,1879.0136869599999,2026-08-17,CALCULATED_QUARTERLY_SHARES
NURECA,INE0DSF01015,Nureca Limited,BE,,,25-FEB-2021,,1,2026-08-18 18:00:24,318.942720425,2026-08-10,CALCULATED_QUARTERLY_SHARES
NUVAMA,INE531F01023,Nuvama Wealth Management Limited,EQ,,,26-SEP-2023,,1,2026-08-18 18:00:24,31601.848488,2026-08-17,CALCULATED_QUARTERLY_SHARES
NUVOCO,INE118D01016,Nuvoco Vistas Corporation Limited,EQ,,,23-AUG-2021,,1,2026-08-18 18:00:24,11825.155877150002,2026-08-17,CALCULATED_QUARTERLY_SHARES
NYKAA,INE388Y01029,FSN E-Commerce Ventures Limited,EQ,,,10-NOV-2021,,1,2026-08-18 18:00:24,93655.875595835,2026-08-17,CALCULATED_QUARTERLY_SHARES
OAL,INE959C01023,Oriental Aromatics Limited,EQ,,,11-JUL-2019,,1,2026-08-18 18:00:24,1175.9838169,2026-08-17,CALCULATED_QUARTERLY_SHARES
OBCL,INE426Z01016,OBCL Limited,EQ,,,07-APR-2022,,1,2026-08-18 18:00:24,113.82672287300001,2026-08-17,CALCULATED_QUARTERLY_SHARES
OBEROIRLTY,INE093I01010,Oberoi Realty Limited,EQ,,,20-OCT-2010,,1,2026-08-18 18:00:24,70216.2217303,2026-08-17,CALCULATED_QUARTERLY_SHARES
OCCLLTD,INE0PK601023,OCCL Limited,BE,,,29-OCT-2024,,1,2026-08-18 18:00:24,641.595021912,2026-06-10,CALCULATED_QUARTERLY_SHARES
ODIGMA,INE054301028,Odigma Consultancy Solutions Limited,EQ,,,12-DEC-2024,,1,2026-08-18 18:00:24,70.76587743200001,2026-08-17,CALCULATED_QUARTERLY_SHARES
ODYCORP,INE839E01023,Odyssey Corporation Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
OFSS,INE881D01027,Oracle Financial Services Software Limited,EQ,,,28-JUN-2002,,1,2026-08-18 18:00:24,102653.0263718,2026-08-17,CALCULATED_QUARTERLY_SHARES
OIL,INE274J01014,Oil India Limited,EQ,,,30-SEP-2009,,1,2026-08-18 18:00:24,77200.99233715,2026-08-17,CALCULATED_QUARTERLY_SHARES
OILCOUNTUB,INE591A01010,Oil Country Tubular Limited,BE,,,30-AUG-1995,,1,2026-08-18 18:00:24,330.338461824,2026-04-29,CALCULATED_QUARTERLY_SHARES
OLAELEC,INE0LXG01040,Ola Electric Mobility Limited,EQ,,,09-AUG-2024,,1,2026-08-18 18:00:24,18151.257446164,2026-08-17,CALCULATED_QUARTERLY_SHARES
OLECTRA,INE260D01016,Olectra Greentech Limited,EQ,,,20-MAR-2002,,1,2026-08-18 18:00:24,10834.479303709999,2026-08-17,CALCULATED_QUARTERLY_SHARES
OMAXAUTO,INE090B01011,Omax Autos Limited,EQ,,,20-FEB-2003,,1,2026-08-18 18:00:24,417.552427452,2026-08-17,CALCULATED_QUARTERLY_SHARES
OMAXE,INE800H01010,Omaxe Limited,EQ,,,09-AUG-2007,,1,2026-08-18 18:00:24,1844.2467638159999,2026-08-17,CALCULATED_QUARTERLY_SHARES
OMFREIGHT,INE1BZC01019,Om Freight Forwarders Limited,BE,,,08-OCT-2025,,1,2026-08-18 18:00:24,364.62082678,2026-07-02,CALCULATED_QUARTERLY_SHARES
OMINFRAL,INE239D01028,OM INFRA LIMITED,EQ,,,17-JUN-2011,,1,2026-08-18 18:00:24,836.580738322,2026-08-17,CALCULATED_QUARTERLY_SHARES
OMNI,INE0UH301010,Omnitech Engineering Limited,EQ,,,05-MAR-2026,,1,2026-08-18 18:00:24,6980.583799635001,2026-08-17,CALCULATED_QUARTERLY_SHARES
OMPOWER,INE25E901019,Om Power Transmission Limited,EQ,,,17-APR-2026,,1,2026-08-18 18:00:24,575.1522807680001,2026-08-17,CALCULATED_QUARTERLY_SHARES
ONEGLOBAL,INE670O01013,One Global Service Provider Limited,EQ,,,17-AUG-2026,,1,2026-08-18 18:00:04,,,
ONELIFECAP,INE912L01015,Onelife Capital Advisors Limited,BE,,,17-OCT-2011,,1,2026-08-18 18:00:24,89.333804448,2026-05-21,CALCULATED_QUARTERLY_SHARES
ONEPOINT,INE840Y01029,One Point One Solutions Limited,EQ,,,09-MAY-2019,,1,2026-08-18 18:00:24,1504.175108631,2026-08-17,CALCULATED_QUARTERLY_SHARES
ONESOURCE,INE013P01021,Onesource Specialty Pharma Limited,EQ,,,24-JAN-2025,,1,2026-08-18 18:00:24,17862.0969198,2026-08-17,CALCULATED_QUARTERLY_SHARES
ONGC,INE213A01029,Oil & Natural Gas Corporation Limited,EQ,,,19-JUL-1995,,1,2026-08-18 18:00:24,300040.875024961,2026-08-17,CALCULATED_QUARTERLY_SHARES
